time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-23 00:00:00+00:00,32.0,6.0,62,20
2023-08-24 00:00:00+00:00,66.0,7.0,60,9
2023-08-25 00:00:00+00:00,116.0,9.0,32,11
2023-08-26 00:00:00+00:00,,,12,7
2023-08-27 00:00:00+00:00,2.0,2.0,14,9
2023-08-28 00:00:00+00:00,28.0,5.0,17,12
2023-08-29 00:00:00+00:00,73.0,8.0,40,11
2023-08-30 00:00:00+00:00,131.0,5.0,143,12
2023-08-31 00:00:00+00:00,42.0,8.0,36,7
2023-09-01 00:00:00+00:00,18.0,2.0,33,12
2023-09-02 00:00:00+00:00,20.0,2.0,42,8
2023-09-03 00:00:00+00:00,111.0,8.0,104,61
2023-09-04 00:00:00+00:00,37.0,7.0,71,27
2023-09-05 00:00:00+00:00,57.0,8.0,38,25
