time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-09 00:00:00+00:00,318,34,203,46
2023-10-10 00:00:00+00:00,105,24,128,41
2023-10-11 00:00:00+00:00,135,16,114,39
2023-10-12 00:00:00+00:00,179,20,127,40
2023-10-13 00:00:00+00:00,607,76,94,48
2023-10-14 00:00:00+00:00,44,14,12,10
2023-10-15 00:00:00+00:00,16,4,92,28
2023-10-16 00:00:00+00:00,113,21,179,65
2023-10-17 00:00:00+00:00,54,11,67,40
2023-10-18 00:00:00+00:00,61,6,141,37
2023-10-19 00:00:00+00:00,161,10,36,25
2023-10-20 00:00:00+00:00,82,10,56,30
2023-10-21 00:00:00+00:00,97,17,89,24
2023-10-22 00:00:00+00:00,143,24,74,17
